"id","geom"
9081,MULTIPOINT ((599809.6140999999 4127926.8702000007))
9082,MULTIPOINT ((607133.5722000003 4128301.322899999))
9083,MULTIPOINT ((604316.5354000004 4128411.4329000004))
9084,MULTIPOINT ((605224.5144999996 4128827.362299999))
9085,MULTIPOINT ((606828.7664000001 4129034.3521999996))
9086,MULTIPOINT ((607926.0705000004 4129158.7676999997))
9087,MULTIPOINT ((609672.8737000003 4124299.5370000005))
9088,MULTIPOINT ((605998.9441 4129356.6526999995))
9089,MULTIPOINT ((610220.7885999996 4125123.0402000006))
9090,MULTIPOINT ((610854.2117999997 4125759.9157999996))
9091,MULTIPOINT ((611463.5087000001 4126509.431))
9092,MULTIPOINT ((612240.3800999997 4127067.8538000006))
9093,MULTIPOINT ((612840.8384999996 4127740.3540000003))
9094,MULTIPOINT ((609586.0155999996 4130157.5429999996))
9095,MULTIPOINT ((610492.2680000002 4130218.136600001))
9096,MULTIPOINT ((611407.9046999998 4130408.760399999))
9097,MULTIPOINT ((612227.9217999997 4130862.3457999993))
9098,MULTIPOINT ((609138.1053999998 4131588.079500001))
9099,MULTIPOINT ((609002.6116000004 4136198.6962))
9100,MULTIPOINT ((609528.4853999997 4137069.432))
9101,MULTIPOINT ((609637.7538000001 4137938.1523))
9102,MULTIPOINT ((600266.5602000002 4126269.7601999994))
9103,MULTIPOINT ((600709.4856000002 4125645.7525999993))
9104,MULTIPOINT ((600876.1034000004 4123377.0254999995))
9105,MULTIPOINT ((601513.2278000005 4122692.3549000006))
9106,MULTIPOINT ((601627.1721000001 4125978.1021))
9107,MULTIPOINT ((602489.0739000002 4125999.6152999997))
9108,MULTIPOINT ((603300.8892000001 4125425.5198999997))
9109,MULTIPOINT ((604064.4074999997 4124923.6270000003))
9110,MULTIPOINT ((605118.8333 4124771.101399999))
9111,MULTIPOINT ((583912.6743999999 4130404.4839999992))
9112,MULTIPOINT ((605180.6743000001 4126155.963199999))
9113,MULTIPOINT ((605666.8150000004 4123995.7419000007))
9114,MULTIPOINT ((604838.8683000002 4141778.3554))
9115,MULTIPOINT ((605913.4255999997 4125609.8770000003))
9116,MULTIPOINT ((215297.97950000037 4048705.6323000006))
9117,MULTIPOINT ((606728.5938999997 4125670.7917))
9118,MULTIPOINT ((550037.5266000004 4077636.594799999))
9119,MULTIPOINT ((606934.1158999996 4126592.8287000004))
9120,MULTIPOINT ((595310.3755999999 4126709.0901999995))
9156,MULTIPOINT ((584775.0773 4133589.1312000006))
9121,MULTIPOINT ((607050.0582999997 4126074.817500001))
9122,MULTIPOINT ((607485.6892999997 4125276.1216))
9123,MULTIPOINT ((608076.3750999998 4124585.651900001))
9124,MULTIPOINT ((608219.8316000002 4123656.002800001))
9125,MULTIPOINT ((608589.5439999998 4122780.261))
9126,MULTIPOINT ((609061.2504000003 4123627.6970000006))
9127,MULTIPOINT ((596142.7824999997 4123321.6569999997))
9128,MULTIPOINT ((597142.0570999999 4126636.7684000004))
9129,MULTIPOINT ((596163.9802999999 4126682.6767999995))
9130,MULTIPOINT ((592048.7205999997 4126786.7235000003))
9131,MULTIPOINT ((593966.1438999996 4126840.8407000005))
9132,MULTIPOINT ((593005.4938000003 4126867.913899999))
9133,MULTIPOINT ((584946.6782 4121954.0865))
9134,MULTIPOINT ((585411.5213000001 4122727.7941999994))
9135,MULTIPOINT ((582035.4223999996 4123385.7755999994))
9136,MULTIPOINT ((583009.4957999997 4123436.9836999997))
9137,MULTIPOINT ((584972.6286000004 4123569.2753999997))
9138,MULTIPOINT ((583134.7857999997 4123793.7502999995))
9139,MULTIPOINT ((581251.5001999997 4123852.197899999))
9140,MULTIPOINT ((583862.5925000003 4124232.8874999993))
9141,MULTIPOINT ((584607.0548 4124250.258300001))
9142,MULTIPOINT ((580514.4862000002 4124434.2920999993))
9143,MULTIPOINT ((585168.8857000005 4124904.4076000005))
9144,MULTIPOINT ((580128.1558999997 4124994.6461999994))
9145,MULTIPOINT ((578468.1116000004 4125466.1708000004))
9146,MULTIPOINT ((584904.8389999997 4125842.5332999993))
9147,MULTIPOINT ((579803.5097000003 4125851.0961000007))
9148,MULTIPOINT ((579191.4719000002 4125951.7458999995))
9149,MULTIPOINT ((585219.2512999997 4128226.819))
9150,MULTIPOINT ((584690.4636000004 4128869.7499))
9151,MULTIPOINT ((584017.6884000003 4129497.0693999995))
9152,MULTIPOINT ((583820.8059 4131339.168299999))
9153,MULTIPOINT ((584411.7762000002 4132058.4537000004))
9154,MULTIPOINT ((578255.3388 4132682.9429))
9155,MULTIPOINT ((578981.0350000001 4133006.9274000004))
9157,MULTIPOINT ((584006.6081999997 4133999.9662999995))
9158,MULTIPOINT ((604035.2856999999 4115078.1974))
9159,MULTIPOINT ((604134.4471000005 4115943.7663000003))
9160,MULTIPOINT ((604379.8861999996 4116911.6910999995))
9161,MULTIPOINT ((604164.6765000001 4117992.4362000003))
9162,MULTIPOINT ((603871.9126000004 4118838.1125000007))
9163,MULTIPOINT ((603457.2413999997 4119684.0973000005))
9164,MULTIPOINT ((604965.9029999999 4118441.6312000006))
9165,MULTIPOINT ((605626.6255000001 4120305.7751))
9166,MULTIPOINT ((602975.6070999997 4120495.5068999995))
9167,MULTIPOINT ((602342.7143000001 4121224.8555999994))
9168,MULTIPOINT ((581554.0306000002 4134900.2334000003))
9169,MULTIPOINT ((582427.7648 4135311.4133))
9170,MULTIPOINT ((581966.4721999997 4135324.6362999994))
9171,MULTIPOINT ((583345.6085999999 4135352.718800001))
9172,MULTIPOINT ((581990.1135 4135347.1478000004))
9173,MULTIPOINT ((582932.1716 4135378.2124000005))
9174,MULTIPOINT ((582963.5221999995 4135382.9948999994))
9175,MULTIPOINT ((584841.7917999998 4135469.7234000005))
9176,MULTIPOINT ((584863.2015000004 4135477.4834000003))
9177,MULTIPOINT ((584537.0363999996 4135477.4875000007))
9178,MULTIPOINT ((583909.7312000003 4135540.518100001))
9179,MULTIPOINT ((583922.4950000001 4135562.829500001))
9180,MULTIPOINT ((599100.5976 4141732.8340000007))
9181,MULTIPOINT ((606110.8019000003 4121163.1762000006))
9182,MULTIPOINT ((590201.5339000002 4134599.396400001))
9183,MULTIPOINT ((585681.5691999998 4134575.6257000007))
9184,MULTIPOINT ((589260.2640000004 4134915.0187999997))
9185,MULTIPOINT ((586527.1805999996 4134940.584899999))
9186,MULTIPOINT ((585725.4323000005 4135018.6547))
9187,MULTIPOINT ((585704.3940000003 4135029.9141000006))
9188,MULTIPOINT ((604805.4902999997 4116702.863))
9189,MULTIPOINT ((588380.3247999996 4135351.8669000007))
9190,MULTIPOINT ((587482.5519000003 4135441.0458000004))
9191,MULTIPOINT ((595205.4153000005 4147085.5988999996))
9192,MULTIPOINT ((589605.8293000003 4138970.0957999993))
9193,MULTIPOINT ((590211.0571999997 4139691.7971))
9194,MULTIPOINT ((589345.4385000002 4139827.5085000005))
9344,MULTIPOINT ((594717.7199999997 4126962.476399999))
9195,MULTIPOINT ((591013.0482999999 4140055.5118000004))
9196,MULTIPOINT ((589307.2286 4140829.5196))
9197,MULTIPOINT ((588799.0949999997 4141624.6821999997))
9198,MULTIPOINT ((591227.3964 4141971.6975999996))
9199,MULTIPOINT ((588156.8820000002 4142367.9519999996))
9200,MULTIPOINT ((587643.6941 4143205.3247999996))
9201,MULTIPOINT ((590643.5899 4143844.0009000003))
9202,MULTIPOINT ((608834.3125 4129561.4069))
9203,MULTIPOINT ((608943.5650000004 4129595.1755))
9204,MULTIPOINT ((585194.0634000003 4133322.9097000007))
9205,MULTIPOINT ((609022.9737 4132471.4547000006))
9206,MULTIPOINT ((608817.7814999996 4133481.4497999996))
9207,MULTIPOINT ((608474.9420999996 4134385.2514999993))
9208,MULTIPOINT ((608625.3290999997 4135271.4189))
9209,MULTIPOINT ((608526.6538000004 4141492.465))
9210,MULTIPOINT ((553861.0554 4077789.0972000007))
9211,MULTIPOINT ((605818.9375999998 4141665.1568))
9212,MULTIPOINT ((600068.1623 4141598.813100001))
9213,MULTIPOINT ((598133.2407999998 4141593.1633))
9214,MULTIPOINT ((603853.8592999997 4141867.9746000003))
9215,MULTIPOINT ((606777.5857999995 4141946.907299999))
9216,MULTIPOINT ((601015.8381000003 4141920.1897))
9217,MULTIPOINT ((607739.9187000003 4142084.2587))
9218,MULTIPOINT ((602003.7626999998 4142041.581599999))
9219,MULTIPOINT ((602958.0001999997 4142308.4702000003))
9220,MULTIPOINT ((613042.3233000003 4131486.464299999))
9221,MULTIPOINT ((613365.6706999997 4128556.0834999997))
9222,MULTIPOINT ((613841.3327000001 4132097.4844000004))
9223,MULTIPOINT ((614074.8793000001 4129218.0188999996))
9224,MULTIPOINT ((614421.0422999999 4130126.3417000007))
9225,MULTIPOINT ((614397.8529000003 4132938.6733))
9226,MULTIPOINT ((614850.5023999996 4130861.1330999993))
9227,MULTIPOINT ((615249.9939000001 4131695.9146999996))
9228,MULTIPOINT ((615253.6030000001 4133492.3606000002))
9229,MULTIPOINT ((615559.8463000003 4132630.8883999996))
9230,MULTIPOINT ((615733.5548 4138227.5840000007))
9231,MULTIPOINT ((615903.7750000004 4133534.9354999997))
9232,MULTIPOINT ((615907.1558999997 4133974.6049000006))
9233,MULTIPOINT ((594832.9201999996 4146457.4646000005))
9234,MULTIPOINT ((596129.5465000002 4147510.0187))
9235,MULTIPOINT ((597113.5652000001 4147610.5156999994))
9236,MULTIPOINT ((597928.0653999997 4148093.565300001))
9237,MULTIPOINT ((597722.6772999996 4148754.210999999))
9238,MULTIPOINT ((597325.0719999997 4149610.8899000008))
9239,MULTIPOINT ((599527.8088999996 4149758.5384))
9240,MULTIPOINT ((597376.4835999999 4150132.6292000003))
9241,MULTIPOINT ((597277.4672999997 4150767.9064000007))
9242,MULTIPOINT ((596780.7482000003 4151462.9305000007))
9243,MULTIPOINT ((596356.3256000001 4152087.501700001))
9244,MULTIPOINT ((587069.0580000002 4144015.829500001))
9245,MULTIPOINT ((594477.3323999997 4144514.8878000006))
9246,MULTIPOINT ((590105.0628000004 4144663.3475))
9247,MULTIPOINT ((586431.1289999997 4144761.8388))
9248,MULTIPOINT ((594712.3816999998 4145488.1938000005))
9249,MULTIPOINT ((550039.0652000001 4077647.4691000003))
9250,MULTIPOINT ((589568.9886999996 4145503.4803))
9251,MULTIPOINT ((586041.3316000002 4145673.5464999992))
9252,MULTIPOINT ((585299.9824999999 4146109.1553000007))
9253,MULTIPOINT ((584576.0029999996 4146289.6948000006))
9254,MULTIPOINT ((593415.2822000002 4146575.7958000004))
9255,MULTIPOINT ((594214.7189999996 4146968.8848))
9256,MULTIPOINT ((592532.9611999998 4147001.9638))
9257,MULTIPOINT ((591659.8864000002 4147348.8837))
9258,MULTIPOINT ((589650.6651999997 4147497.1170000006))
9259,MULTIPOINT ((594242.9518999998 4147868.728700001))
9260,MULTIPOINT ((590853.1665000003 4147918.252800001))
9261,MULTIPOINT ((589931.2001 4148020.2708))
9262,MULTIPOINT ((589863.3427999998 4148372.5908000004))
9263,MULTIPOINT ((594171.2202000003 4148839.7928))
9264,MULTIPOINT ((589784.4049000004 4149291.9595999997))
9265,MULTIPOINT ((593971.8629999999 4149782.521400001))
9266,MULTIPOINT ((589659.0144999996 4150271.0627999995))
9267,MULTIPOINT ((593373.0409000004 4150324.1817000005))
9268,MULTIPOINT ((595438.3839999996 4121504.061899999))
9269,MULTIPOINT ((593199.7005000003 4150976.6554000005))
9270,MULTIPOINT ((589625.2745000003 4151221.332800001))
9271,MULTIPOINT ((592742.9450000003 4151520.0056))
9272,MULTIPOINT ((589644.8419000003 4152170.1547999997))
9273,MULTIPOINT ((592249.0910999998 4152323.3375000004))
9274,MULTIPOINT ((589152.7592000002 4152842.7553000003))
9275,MULTIPOINT ((588638.4422000004 4153644.7041999996))
9276,MULTIPOINT ((588406.7391999997 4154526.2214))
9277,MULTIPOINT ((588724.8768999996 4155179.1394999996))
9278,MULTIPOINT ((588618.2165000001 4156052.8957))
9279,MULTIPOINT ((588362.4678999996 4156505.2684000004))
9280,MULTIPOINT ((588085.4944000002 4156978.0164))
9281,MULTIPOINT ((587699.9939000001 4157327.145300001))
9282,MULTIPOINT ((587012.3651 4157834.3660000004))
9283,MULTIPOINT ((586353.0358999996 4158330.0656000003))
9284,MULTIPOINT ((586093.2156999996 4159089.7404999994))
9285,MULTIPOINT ((585475.1619999995 4159724.6983000003))
9286,MULTIPOINT ((584976.8611000003 4159961.6481999997))
9287,MULTIPOINT ((613238.3874000004 4138887.157400001))
9288,MULTIPOINT ((615885.5614999998 4139212.751))
9289,MULTIPOINT ((614107.3463000003 4139272.1446))
9290,MULTIPOINT ((614676.9868999999 4139810.6305))
9291,MULTIPOINT ((614817.6426999997 4139971.7535999995))
9292,MULTIPOINT ((615426.3383 4140133.3921000008))
9293,MULTIPOINT ((615683.1415999997 4140163.0880999994))
9294,MULTIPOINT ((609405.2496999996 4138856.4189999998))
9295,MULTIPOINT ((609403.6946 4139819.9377999995))
9296,MULTIPOINT ((609461.3126999997 4140699.6228))
9297,MULTIPOINT ((609508.6555000003 4141575.6773000006))
9298,MULTIPOINT ((610441.6478000004 4141700.4245999996))
9299,MULTIPOINT ((610600.1753000002 4138546.215500001))
9300,MULTIPOINT ((610578.7747999998 4139455.1729000006))
9301,MULTIPOINT ((610596.2860000003 4140444.018100001))
9302,MULTIPOINT ((587453.1975999996 4091998.2456))
9303,MULTIPOINT ((610745.1749999998 4138294.4740999993))
9304,MULTIPOINT ((611067.8564999998 4141344.5219))
9305,MULTIPOINT ((611356.0466999998 4143565.7239999995))
9306,MULTIPOINT ((611567.8343000002 4138792.579))
9307,MULTIPOINT ((612330.8662 4139343.5550999995))
9308,MULTIPOINT ((591918.6059999997 4140308.448999999))
9309,MULTIPOINT ((595234.6797000002 4140772.7238999996))
9310,MULTIPOINT ((580464.0938999997 4134338.1240999997))
9311,MULTIPOINT ((596166.3027999997 4141244.0040000007))
9312,MULTIPOINT ((596070.2443000004 4141203.3069))
9313,MULTIPOINT ((591763.6245999997 4141133.9540999997))
9314,MULTIPOINT ((582412.3224999998 4134648.071799999))
9315,MULTIPOINT ((567022.1572000002 4143921.2360999994))
9316,MULTIPOINT ((594056.3058000002 4141613.0329))
9317,MULTIPOINT ((594165.8941000002 4142573.0818000007))
9318,MULTIPOINT ((594287.5192999998 4143550.8055000007))
9319,MULTIPOINT ((597156.2931000004 4141391.7895))
9320,MULTIPOINT ((579493.1201 4134307.7371999994))
9321,MULTIPOINT ((583362.1358000003 4134575.1877999995))
9322,MULTIPOINT ((584986.5094999997 4134629.2970000003))
9323,MULTIPOINT ((578643.5756999999 4134613.6042))
9324,MULTIPOINT ((581264.6229999997 4134686.3884999994))
9325,MULTIPOINT ((581254.7244999995 4134697.852600001))
9326,MULTIPOINT ((615954.7786999997 4137318.1915000007))
9327,MULTIPOINT ((616086.5773999998 4136473.7660000008))
9328,MULTIPOINT ((616423.642 4135578.116699999))
9329,MULTIPOINT ((616608.1039000005 4134635.1558999997))
9330,MULTIPOINT ((616730.1287000002 4137212.884400001))
9331,MULTIPOINT ((617637.3857000005 4137401.7112000007))
9332,MULTIPOINT ((618614.2011000002 4137349.3828999996))
9333,MULTIPOINT ((619600.6635999996 4137366.3937))
9334,MULTIPOINT ((620550.0592 4137623.125600001))
9335,MULTIPOINT ((585128.5608999999 4132710.101500001))
9336,MULTIPOINT ((585335.3503999999 4126765.501700001))
9337,MULTIPOINT ((585659.1840000004 4127419.5742000006))
9338,MULTIPOINT ((585679.6824000003 4127478.568499999))
9339,MULTIPOINT ((585534.6277999999 4133011.1104000006))
9340,MULTIPOINT ((585983.3578000003 4127424.174799999))
9341,MULTIPOINT ((586326.0926999999 4133348.9507999998))
9342,MULTIPOINT ((586670.6299 4127443.7267000005))
9343,MULTIPOINT ((587326.1847000001 4127163.2082))
9345,MULTIPOINT ((587238.9692000002 4133654.5359000005))
9346,MULTIPOINT ((588151.4755999995 4127094.2063999996))
9347,MULTIPOINT ((587960.9945 4133386.5746))
9348,MULTIPOINT ((588604.852 4132883.4437000006))
9349,MULTIPOINT ((549285.4211999997 4136565.307))
9350,MULTIPOINT ((589110.0751999998 4126943.163899999))
9351,MULTIPOINT ((589590.2721999995 4132801.3202))
9352,MULTIPOINT ((590073.3790999996 4126753.9639999997))
9353,MULTIPOINT ((590287.2106999997 4132155.4470000006))
9354,MULTIPOINT ((582446.0994999995 4116601.2332000006))
9355,MULTIPOINT ((606894.7015000004 4121769.0409999993))
9356,MULTIPOINT ((606427.2408999996 4122298.4058999997))
9357,MULTIPOINT ((607714.9885999998 4122332.383199999))
9358,MULTIPOINT ((601635.0846999995 4121877.9738))
9359,MULTIPOINT ((594517.7785 4111289.9756000005))
9360,MULTIPOINT ((595317.2889999999 4111507.0964))
9361,MULTIPOINT ((596233.7699999996 4111801.4224999994))
9362,MULTIPOINT ((597179.7492000004 4112096.9706999995))
9363,MULTIPOINT ((596681.8422999997 4113667.6686000004))
9364,MULTIPOINT ((595778.9453999996 4113724.4134))
9365,MULTIPOINT ((597686.8108999999 4113780.4843000006))
9366,MULTIPOINT ((593819.6621000003 4111900.6871000007))
9367,MULTIPOINT ((593819.9609000003 4113713.937999999))
9368,MULTIPOINT ((595976.2100999998 4117705.1689999998))
9369,MULTIPOINT ((595572.6794999996 4118575.9694))
9370,MULTIPOINT ((595605.1791000003 4119537.5198999997))
9371,MULTIPOINT ((595601.8098999998 4120557.0064000003))
9372,MULTIPOINT ((595950.1239 4122354.455))
9373,MULTIPOINT ((578429.6558999997 4110002.771299999))
9374,MULTIPOINT ((593384.1896000002 4112782.3275000006))
9375,MULTIPOINT ((587626.8139000004 4110116.9342))
9376,MULTIPOINT ((578562.5774999997 4110985.4669000003))
9377,MULTIPOINT ((578734.5936000003 4111960.1544000003))
9378,MULTIPOINT ((578777.2938000001 4112916.9925999995))
9379,MULTIPOINT ((578999.1835000003 4113877.3938999996))
9380,MULTIPOINT ((577686.3940000003 4114609.381100001))
9381,MULTIPOINT ((579321.1912000002 4114800.7597000003))
9382,MULTIPOINT ((582135.0969000002 4115248.843699999))
9383,MULTIPOINT ((578287.5476000002 4115366.6424000002))
9384,MULTIPOINT ((579710.8065999998 4115707.969900001))
9385,MULTIPOINT ((581850.2292 4115818.2095999997))
9386,MULTIPOINT ((582185.9974999996 4116002.8369999994))
9387,MULTIPOINT ((578924.7359999996 4116087.027899999))
9388,MULTIPOINT ((579806.6453 4116395.4876000006))
9389,MULTIPOINT ((580015.2980000004 4116657.3027))
9390,MULTIPOINT ((582821.7533 4117105.6284))
9391,MULTIPOINT ((582386.6201999998 4117185.2339999992))
9392,MULTIPOINT ((580523.4769000001 4117438.5644000005))
9393,MULTIPOINT ((582156.8070999999 4117792.2250999995))
9394,MULTIPOINT ((581038.8777999999 4117979.3475))
9395,MULTIPOINT ((581488.267 4118238.3056000005))
9396,MULTIPOINT ((582395.7669000002 4118567.844799999))
9397,MULTIPOINT ((583261.7324000001 4119042.2721999995))
9398,MULTIPOINT ((583458.5318 4119116.883300001))
9399,MULTIPOINT ((584357.7243999997 4119329.9667000007))
9400,MULTIPOINT ((585300.9057 4119532.0813999996))
9401,MULTIPOINT ((583111.8071999997 4119953.4668000005))
9402,MULTIPOINT ((583670.6189000001 4120641.752699999))
9403,MULTIPOINT ((584529.4688999997 4121069.7398000006))
9404,MULTIPOINT ((587079.5311000003 4110763.715399999))
9405,MULTIPOINT ((593471.8764000004 4114526.9607999995))
9406,MULTIPOINT ((592550.9222999997 4114770.9921000004))
9407,MULTIPOINT ((592037.3345999997 4115286.973099999))
9408,MULTIPOINT ((591504.0317000002 4115879.1075999998))
9409,MULTIPOINT ((590934.7221999997 4116555.1305))
9410,MULTIPOINT ((590644.8960999995 4116643.7214))
9411,MULTIPOINT ((590155.0366000002 4116829.2742999997))
9412,MULTIPOINT ((589874.1304000001 4117366.4590000007))
9413,MULTIPOINT ((589123.7287999997 4117437.6652000006))
9414,MULTIPOINT ((587926.9030999998 4117972.6778999995))
9415,MULTIPOINT ((588847.8002000004 4118031.5648))
9416,MULTIPOINT ((587489.1091 4118518.3642999995))
9417,MULTIPOINT ((587328.6862000003 4118564.2665))
9418,MULTIPOINT ((586097.6705 4119400.639799999))
9419,MULTIPOINT ((598708.8826000001 4113779.307499999))
9420,MULTIPOINT ((598977.1546 4112796.1851000004))
9421,MULTIPOINT ((599176.5702 4112274.3244000003))
9422,MULTIPOINT ((599221.4442999996 4112927.5404000003))
9423,MULTIPOINT ((599693.8502000002 4113636.0934999995))
9424,MULTIPOINT ((599995.8956000004 4113564.8575))
9425,MULTIPOINT ((600065.4060000004 4111843.7565))
9426,MULTIPOINT ((600652.1086999997 4113497.6962))
9427,MULTIPOINT ((600967.4707000004 4111444.9663999993))
9428,MULTIPOINT ((601625.5087000001 4113323.6657))
9429,MULTIPOINT ((601722.1979999999 4111305.432600001))
9430,MULTIPOINT ((602338.1025 4111084.8192))
9431,MULTIPOINT ((602339.9647000004 4113755.291200001))
9432,MULTIPOINT ((602457.4508999996 4113828.7512))
9433,MULTIPOINT ((602511.8592999997 4112810.0123999994))
9434,MULTIPOINT ((602668.2813999997 4111945.5439999998))
9435,MULTIPOINT ((603129.7970000003 4111243.3369999994))
9436,MULTIPOINT ((603198.8399999999 4110774.3806999996))
9437,MULTIPOINT ((603302.6656 4114372.3432))
9438,MULTIPOINT ((585149.4890999999 4098491.568600001))
9439,MULTIPOINT ((585247.2766000004 4100768.9329000004))
9440,MULTIPOINT ((585708.4036999997 4099206.1460999995))
9441,MULTIPOINT ((585729.0050999997 4099899.3201))
9442,MULTIPOINT ((586027.8514999999 4101264.5199999996))
9443,MULTIPOINT ((586977.2762000002 4101385.5814999994))
9444,MULTIPOINT ((588070.6028000005 4108550.039000001))
9445,MULTIPOINT ((588153.5175999999 4109352.3742999993))
9446,MULTIPOINT ((592980.5860000001 4099195.0273))
9447,MULTIPOINT ((593873.4908999996 4098996.3072999995))
9448,MULTIPOINT ((594475.6405999996 4098522.5694999993))
9449,MULTIPOINT ((595276.3849 4098305.1546))
9450,MULTIPOINT ((595667.0846999995 4097726.6007000003))
9451,MULTIPOINT ((596065.7499000002 4096904.0713))
9452,MULTIPOINT ((596418.8079000004 4096390.0470000003))
9453,MULTIPOINT ((600267.1447999999 4100409.4352))
9454,MULTIPOINT ((583787.7423999999 4095349.6823999994))
9455,MULTIPOINT ((584424.5001999997 4096020.2477))
9456,MULTIPOINT ((584943.1142999995 4096723.737299999))
9457,MULTIPOINT ((583769.5146000003 4096960.467599999))
9458,MULTIPOINT ((585116.2408999996 4097532.4663999993))
9459,MULTIPOINT ((583200.4615000002 4097687.4694))
9460,MULTIPOINT ((582292.7736999998 4098026.0648999996))
9461,MULTIPOINT ((584548.7721999995 4101394.386))
9462,MULTIPOINT ((584388.2407 4102379.8376))
9463,MULTIPOINT ((583345.8532999996 4103279.084899999))
9464,MULTIPOINT ((599824.3359000003 4099432.6906000003))
9465,MULTIPOINT ((601286.8136 4103620.8592000008))
9466,MULTIPOINT ((600083.6125999996 4100419.6929))
9467,MULTIPOINT ((583205.5812999997 4094550.4739999995))
9468,MULTIPOINT ((593871.2718000002 4093277.7869000006))
9469,MULTIPOINT ((599868.2827000003 4102286.067399999))
9470,MULTIPOINT ((599773.0165999997 4100724.9651999995))
9471,MULTIPOINT ((586521.8965999996 4093231.3538000006))
9472,MULTIPOINT ((592421.1765000001 4092571.324100001))
9473,MULTIPOINT ((599392.4255999997 4098613.0143999998))
9474,MULTIPOINT ((601943.8277000003 4106026.0677000005))
9475,MULTIPOINT ((590111.5442000004 4091576.3135))
9476,MULTIPOINT ((601936.9835000001 4105190.810900001))
9477,MULTIPOINT ((585357.2899000002 4093339.5364999995))
9478,MULTIPOINT ((588669.0618000003 4091640.7748000007))
9479,MULTIPOINT ((600657.8280999996 4102800.5908000004))
9480,MULTIPOINT ((601944.9595999997 4104269.4614000004))
9481,MULTIPOINT ((586941.8634000001 4092811.4619999994))
9482,MULTIPOINT ((595036.5692999996 4095309.8683))
9483,MULTIPOINT ((567828.0010000002 4135319.7213000003))
9484,MULTIPOINT ((599479.9938000003 4101554.4023))
9485,MULTIPOINT ((595832.7207000004 4095807.022399999))
9486,MULTIPOINT ((592979.7538999999 4093264.806399999))
9487,MULTIPOINT ((597084.9402000001 4095687.5470000003))
9488,MULTIPOINT ((597746.9900000002 4092119.3202))
9489,MULTIPOINT ((597673.9363000002 4093232.309800001))
9490,MULTIPOINT ((579533.2708 4069793.8342000004))
9491,MULTIPOINT ((579483.9552999996 4071714.7818))
9492,MULTIPOINT ((579640.9845000003 4070756.399))
9493,MULTIPOINT ((579161.1971000005 4087716.682600001))
9494,MULTIPOINT ((579969.3866999997 4072843.6262999997))
9495,MULTIPOINT ((580099.4049000004 4087392.9681))
9496,MULTIPOINT ((580865.0469000004 4073254.602499999))
9497,MULTIPOINT ((581045.5577999996 4087106.966499999))
9498,MULTIPOINT ((581604.7936000004 4073852.5549))
9499,MULTIPOINT ((581984.6913999999 4086790.0135999992))
9500,MULTIPOINT ((582596.3871999998 4073756.9251000006))
9501,MULTIPOINT ((582774.3493999997 4086181.5293000005))
9502,MULTIPOINT ((583566.4106999999 4073925.683599999))
9503,MULTIPOINT ((583723.8214999996 4074868.0856))
9504,MULTIPOINT ((583431.2710999995 4085435.4505000003))
9505,MULTIPOINT ((584462.4753999999 4075470.6613999996))
9506,MULTIPOINT ((584295.1842999998 4085098.1644))
9507,MULTIPOINT ((584688.3394999998 4084243.2563000005))
9508,MULTIPOINT ((585010.8287000004 4083313.6273))
9509,MULTIPOINT ((585243.0943999998 4075962.432499999))
9510,MULTIPOINT ((585464.2160999998 4077565.3610999994))
9511,MULTIPOINT ((585351.4515000004 4082413.6547))
9512,MULTIPOINT ((585573.1416999996 4076586.3550000004))
9513,MULTIPOINT ((585874.2451 4078195.5559))
9514,MULTIPOINT ((586173.9789000005 4081989.8154000007))
9515,MULTIPOINT ((586319.1807000004 4081432.3238999993))
9516,MULTIPOINT ((586514.2324000001 4078828.1569))
9517,MULTIPOINT ((586712.3618000001 4079766.6410000008))
9518,MULTIPOINT ((586698.7423999999 4080623.4914999995))
9519,MULTIPOINT ((587038.2599999998 4080837.908))
9520,MULTIPOINT ((587806.8192999996 4081428.3417000007))
9521,MULTIPOINT ((587882.2456999999 4091464.7189000007))
9522,MULTIPOINT ((569798.6957 4136238.0329))
9523,MULTIPOINT ((588573.3693000004 4081994.3059))
9524,MULTIPOINT ((590507.7877000002 4090888.657299999))
9525,MULTIPOINT ((590866.2456 4089967.1094000004))
9526,MULTIPOINT ((591790.2652000003 4089851.7874999996))
9527,MULTIPOINT ((592766.7028999999 4089765.8003000002))
9528,MULTIPOINT ((593669.9468999999 4089429.5711000003))
9529,MULTIPOINT ((594311.5083999997 4088913.1997999996))
9530,MULTIPOINT ((595163.8969999999 4089126.7567))
9531,MULTIPOINT ((595858.7340000002 4089379.9246999994))
9532,MULTIPOINT ((596734.5504000001 4089712.3061999995))
9533,MULTIPOINT ((597536.6019000001 4090258.7952999994))
9534,MULTIPOINT ((597617.1821999997 4091210.4591000006))
9535,MULTIPOINT ((548606.0247 4151080.5833))
9536,MULTIPOINT ((549512.7911999999 4150713.7898999993))
9537,MULTIPOINT ((557844.9392999997 4147862.6093000006))
9538,MULTIPOINT ((558767.7221999997 4147651.1952))
9539,MULTIPOINT ((559726.6947999997 4147489.9329000004))
9540,MULTIPOINT ((560381.0181 4155322.4196000006))
9541,MULTIPOINT ((560636.9866000004 4147836.8489999995))
9542,MULTIPOINT ((560861.6534000002 4156195.4583))
9543,MULTIPOINT ((561533.9296000004 4148204.5275999997))
9544,MULTIPOINT ((562639.0058000004 4150301.8982999995))
9545,MULTIPOINT ((563054.7455000002 4149607.3802000005))
